es_id,final_decision,manual_note,review_batch,evidence_basis,evidence_source_url
Hounslow-P_2023_2763,EXCLUDE,"Commercial and C3 uses may both appear in the scheme, but the description does not contain a qualifying retained existing commercial→C3 conversion; the residential component is new/reprovided/reconfigured rather than converted commercial floorspace.",delta_420,Description-led validation + application identity/source metadata.,https://planningandbuilding.hounslow.gov.uk/NECSWS/ES/Presentation/Planning/OnlinePlanning/OnlinePlanningOverview?applicationNumber=P/2023/2763
Hounslow-P_2023_3208,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,https://planningandbuilding.hounslow.gov.uk/NECSWS/ES/Presentation/Planning/OnlinePlanning/OnlinePlanningOverview?applicationNumber=P/2023/3208
Hounslow-PPA_2021_1476,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,
Hounslow-SC_2022_1517,EXCLUDE,EIA screening/scoping opinion only; not the substantive planning application.,delta_420,Application identity/number/description + source metadata.,https://planningandbuilding.hounslow.gov.uk/NECSWS/ES/Presentation/Planning/OnlinePlanning/OnlinePlanningOverview?applicationNumber=SC/2022/1517
Hounslow-SRN_2023_3568,EXCLUDE,EIA screening/scoping opinion only; not the substantive planning application.,delta_420,Application identity/number/description + source metadata.,https://planningandbuilding.hounslow.gov.uk/NECSWS/ES/Presentation/Planning/OnlinePlanning/OnlinePlanningOverview?applicationNumber=SRN/2023/3568
Islington-P2021_1973_FUL,UNRESOLVED,"Existing employment use and four C3 units are both present in a part-refurbished/part-new-build scheme, but the description does not show whether the C3 units occupy converted existing employment floorspace.",delta_420,Description-led validation + application identity/source metadata.,
Islington-P2021_2371_FUL,EXCLUDE,The lower Class E floors are refurbished/retained and the C3 units arise from roof/upper additions; Rule 4 is not met.,delta_420,Description-led validation + application identity/source metadata.,
Islington-P2021_3029_FUL,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,http://site.com/?appref=P2021/3029/FUL-or-509329
Islington-P2021_3133_FUL,EXCLUDE,"Works concern an already mixed Class E/C3 building, but no transfer of existing commercial floorspace into C3 is identified.",delta_420,Description-led validation + application identity/source metadata.,
Islington-P2021_3263_EIA,EXCLUDE,EIA screening/scoping opinion only; not the substantive planning application.,delta_420,Application identity/number/description + source metadata.,
Islington-P2021_3273_FUL,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,
Islington-P2021_3287_OBS,EXCLUDE,"Application identity/metadata shows a consultation, companion or other non-substantive/follow-up record rather than an independent substantive application.",delta_420,Application identity/number/description + source metadata.,
Islington-P2022_0619_OBS,EXCLUDE,"Neighbour/other-authority consultation, notification or formal-observations record; not the determining authority's substantive application.",delta_420,Application identity/number/description + source metadata.,
Islington-P2022_3473_OBS,EXCLUDE,"Neighbour/other-authority consultation, notification or formal-observations record; not the determining authority's substantive application.",delta_420,Application identity/number/description + source metadata.,
Islington-P2023_1349_FUL,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,
Islington-Q2023_2669_DRP,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,
Islington-Q2024_0503_DRP,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,
Kensington_&_Chelsea-OB_22_03317,EXCLUDE,"Neighbour/other-authority consultation, notification or formal-observations record; not the determining authority's substantive application.",delta_420,Application identity/number/description + source metadata.,
Kensington_&_Chelsea-OB_23_00413,EXCLUDE,"Neighbour/other-authority consultation, notification or formal-observations record; not the determining authority's substantive application.",delta_420,Application identity/number/description + source metadata.,
Kensington_&_Chelsea-OB_23_04191,EXCLUDE,"Neighbour/other-authority consultation, notification or formal-observations record; not the determining authority's substantive application.",delta_420,Application identity/number/description + source metadata.,
Kensington_&_Chelsea-OB_23_07637,EXCLUDE,"Neighbour/other-authority consultation, notification or formal-observations record; not the determining authority's substantive application.",delta_420,Application identity/number/description + source metadata.,
Kensington_&_Chelsea-PP_21_07028,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,
Kensington_&_Chelsea-PP_21_07030,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,
Kensington_&_Chelsea-PP_22_07709,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,
Kensington_&_Chelsea-PP_23_00778,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,
Kensington_&_Chelsea-PP_23_03534,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,
Kingston-21_03726_FUL,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,https://publicaccess.kingston.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=R30MDBNHG0400
Kingston-21_03939_FUL,INCLUDE,Researcher re-check retained INCLUDE: available evidence supports existing employment/office floorspace being converted to C3.,delta_420,Description-led validation + application identity/source metadata.,https://publicaccess.kingston.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=R3V8C6NH04300
Kingston-22_00864_FUL,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,https://publicaccess.kingston.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=R8SNALNHHVA00
Kingston-22_01359_FUL,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,https://publicaccess.kingston.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=RAXZHGNH04300
Kingston-22_01582_FUL,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,https://publicaccess.kingston.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=RBRFNDNH05400
Kingston-22_01923_FUL,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,https://publicaccess.kingston.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=RD9OI8NHJ2Z00
Kingston-23_01865_FUL,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,https://publicaccess.kingston.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=RXKRD2NH00H00
Kingston-23_02175_FUL,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,https://publicaccess.kingston.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=RZ2VCWNHHR800
Kingston-23_02224_FUL,EXCLUDE,The C3 units are created in newly added upper floors while the ground-floor Class E use remains; no existing commercial→C3 conversion.,delta_420,Description-led validation + application identity/source metadata.,https://publicaccess.kingston.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=RZ8F5DNHHUX00
Kingston-23_02460_DOV,EXCLUDE,S106/legal-agreement variation or follow-up; not the substantive application.,delta_420,Application identity/number/description + source metadata.,https://publicaccess.kingston.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=S0O3YYNH05K00
Kingston-23_03192_FUL,EXCLUDE,"The residential unit is created through extension/new floorspace above/behind the retained commercial use, not by conversion of existing commercial floorspace.",delta_420,Description-led validation + application identity/source metadata.,https://publicaccess.kingston.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=S4FLXZNHK0C00
LLDC-21_00395_FUL,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,
LLDC-21_00403_OUT,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,
LLDC-21_00460_FUL,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,
LLDC-21_00543_FUL,EXCLUDE,"The relevant origin/current floorspace is already residential (often explicitly 'continued residential') or is merely reconfigured; Class E is retained/alternative, so there is no existing commercial→C3 conversion.",delta_420,Description-led validation + application identity/source metadata.,
LLDC-21_00574_OUT,EXCLUDE,"Commercial and C3 uses may both appear in the scheme, but the description does not contain a qualifying retained existing commercial→C3 conversion; the residential component is new/reprovided/reconfigured rather than converted commercial floorspace.",delta_420,Description-led validation + application identity/source metadata.,
LLDC-22_00384_FUL,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,
LLDC-23_00248_FUL,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,
Lambeth-21_02951_FUL,EXCLUDE,Existing commercial floorspace is demolished/redeveloped and new C3/commercial floorspace is constructed; this is not retained-building conversion.,delta_420,Description-led validation + application identity/source metadata.,
Lambeth-21_03956_FUL,EXCLUDE,Additional C3 accommodation is produced by extensions/additions while the existing retail use remains; no commercial→C3 conversion.,delta_420,Description-led validation + application identity/source metadata.,
Lambeth-21_04459_FUL,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,
Lambeth-22_00495_P3MA,INCLUDE,"All four rules are satisfied: a substantive application identifies existing commercial/service floorspace being changed to ordinary C3 residential use. Extensions/new-build elements, where present, are additional to rather than a substitute for the qualifying conversion.",delta_420,Description-led validation + application identity/source metadata.,
Lambeth-22_02797_OBS,EXCLUDE,"Application identity/metadata shows a consultation, companion or other non-substantive/follow-up record rather than an independent substantive application.",delta_420,Application identity/number/description + source metadata.,
Lambeth-22_03361_FUL,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,
Lambeth-22_03843_FUL,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,
Lambeth-23_00936_FUL,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,
Lambeth-23_02091_FUL,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,
Lambeth-23_02944_FUL,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,
Lewisham-DC_22_125614,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,https://planning.lewisham.gov.uk/online-applications/applicationDetails.do?keyVal=_LEWIS_DCAPR_113536&activeTab=summary
Lewisham-DC_22_127867,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,https://planning.lewisham.gov.uk/online-applications/applicationDetails.do?keyVal=_LEWIS_DCAPR_115789&activeTab=summary
Lewisham-DC_23_129814,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,https://planning.lewisham.gov.uk/online-applications/applicationDetails.do?keyVal=_LEWIS_DCAPR_117736&activeTab=summary
Lewisham-DC_23_132355,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,https://planning.lewisham.gov.uk/online-applications/applicationDetails.do?keyVal=_LEWIS_DCAPR_120278&activeTab=summary
Lewisham-DC_23_132565,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,https://planning.lewisham.gov.uk/online-applications/applicationDetails.do?keyVal=_LEWIS_DCAPR_120488&activeTab=summary
Lewisham-DC_23_133854,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,https://planning.lewisham.gov.uk/online-applications/applicationDetails.do?keyVal=_LEWIS_DCAPR_121777&activeTab=summary
Lewisham-DC_24_134747,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,https://planning.lewisham.gov.uk/online-applications/applicationDetails.do?keyVal=_LEWIS_DCAPR_122670&activeTab=summary
Merton-22_P0151,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,http://planning.merton.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=22/P0151
Merton-22_P3361,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,http://planning.merton.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=22/P3361
Merton-22_P3620,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,http://planning.merton.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=22/P3620
Newham-21_00395_FUL_LLDC,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,
Newham-21_00403_OUT_LLDC,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,
Newham-21_00460_FUL_LLDC,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,
Newham-21_00543_FUL_LLDC,EXCLUDE,"The relevant origin/current floorspace is already residential (often explicitly 'continued residential') or is merely reconfigured; Class E is retained/alternative, so there is no existing commercial→C3 conversion.",delta_420,Description-led validation + application identity/source metadata.,
Newham-21_00574_OUT_LLDC,EXCLUDE,"Commercial and C3 uses may both appear in the scheme, but the description does not contain a qualifying retained existing commercial→C3 conversion; the residential component is new/reprovided/reconfigured rather than converted commercial floorspace.",delta_420,Description-led validation + application identity/source metadata.,
Newham-21_02613_FUL,EXCLUDE,The existing mixed-use building is demolished/rebuilt; the C3 component is replacement/new development rather than conversion of retained commercial floorspace.,delta_420,Description-led validation + application identity/source metadata.,
Newham-21_03194_OUT,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,
Newham-22_00384_FUL_LLDC,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,
Newham-22_01232_SCOPE,EXCLUDE,EIA screening/scoping opinion only; not the substantive planning application.,delta_420,Application identity/number/description + source metadata.,
Newham-22_01853_FUL,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,
Newham-23_00098_FUL,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,
Newham-23_00655_FUL,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,
OPDC-21_0214_FUMOPDC,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,
OPDC-22_0066_FUMOPDC,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,
OPDC-23_0026_FUMOPDC,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,
OPDC-23_0235_FUMOPDC,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,
Richmond-22_1782_CON,EXCLUDE,"Application identity/metadata shows a consultation, companion or other non-substantive/follow-up record rather than an independent substantive application.",delta_420,Application identity/number/description + source metadata.,
Richmond-22_2204_FUL,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,
Richmond-22_3165_FUL,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,
Richmond-23_2160_CON,EXCLUDE,"Application identity/metadata shows a consultation, companion or other non-substantive/follow-up record rather than an independent substantive application.",delta_420,Application identity/number/description + source metadata.,
Richmond-24_0161_FUL,INCLUDE,Existing Class E office/studio floorspace is explicitly changed to C3 residential/ancillary residential use.,delta_420,Description-led validation + application identity/source metadata.,
Richmond-24_0433_CON,EXCLUDE,"Application identity/metadata shows a consultation, companion or other non-substantive/follow-up record rather than an independent substantive application.",delta_420,Application identity/number/description + source metadata.,
Southwark-21_AP_3246,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,
Southwark-21_AP_3247,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,
Southwark-21_AP_4672,EXCLUDE,"The scheme combines demolition, roof/infill construction and mixed E/C3 uses, but does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,
Southwark-21_AP_4714,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,
Southwark-21_OB_0068,EXCLUDE,"Application identity/metadata shows a consultation, companion or other non-substantive/follow-up record rather than an independent substantive application.",delta_420,Application identity/number/description + source metadata.,
Southwark-22_AP_0585,EXCLUDE,EIA screening/scoping opinion only; not the substantive planning application.,delta_420,Application identity/number/description + source metadata.,
Southwark-22_AP_1151,EXCLUDE,Condition/details discharge follow-up to an existing permission; excluded under Rule 1.,delta_420,Application identity/number/description + source metadata.,
Southwark-22_AP_1181,EXCLUDE,Condition/details discharge follow-up to an existing permission; excluded under Rule 1.,delta_420,Application identity/number/description + source metadata.,
Southwark-22_AP_1182,EXCLUDE,Condition/details discharge follow-up to an existing permission; excluded under Rule 1.,delta_420,Application identity/number/description + source metadata.,
Southwark-22_AP_1652,EXCLUDE,"Application identity/metadata shows a consultation, companion or other non-substantive/follow-up record rather than an independent substantive application.",delta_420,Application identity/number/description + source metadata.,
Southwark-22_AP_1732,INCLUDE,"Existing Class E retail floorspace is incorporated into/enlarges the C3 dwelling, so a commercial→C3 component is explicit.",delta_420,Description-led validation + application identity/source metadata.,
Southwark-22_AP_1777,INCLUDE,The existing B8 warehouse is substantially refurbished into the mixed E + C3 building; the roof extension is additional to conversion of existing warehouse floorspace.,delta_420,Description-led validation + application identity/source metadata.,
Southwark-22_AP_2226,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,
Southwark-22_AP_3548,EXCLUDE,The C3 flats are created by an upward/roof extension over the existing commercial premises; the existing commercial floorspace is not converted.,delta_420,Description-led validation + application identity/source metadata.,
Southwark-22_OB_0006,EXCLUDE,"Application identity/metadata shows a consultation, companion or other non-substantive/follow-up record rather than an independent substantive application.",delta_420,Application identity/number/description + source metadata.,
Southwark-22_OB_0020,EXCLUDE,"Application identity/metadata shows a consultation, companion or other non-substantive/follow-up record rather than an independent substantive application.",delta_420,Application identity/number/description + source metadata.,
Southwark-22_OB_0029,EXCLUDE,"Application identity/metadata shows a consultation, companion or other non-substantive/follow-up record rather than an independent substantive application.",delta_420,Application identity/number/description + source metadata.,
Southwark-23_AP_2475,EXCLUDE,Condition/details discharge follow-up to an existing permission; excluded under Rule 1.,delta_420,Application identity/number/description + source metadata.,
Southwark-24_AP_0012,EXCLUDE,The retained/refurbished commercial element remains commercial and the residential element is newly constructed above/alongside it; Rule 4 fails.,delta_420,Description-led validation + application identity/source metadata.,
Sutton-DM2021_02555,EXCLUDE,"Commercial and C3 uses may both appear in the scheme, but the description does not contain a qualifying retained existing commercial→C3 conversion; the residential component is new/reprovided/reconfigured rather than converted commercial floorspace.",delta_420,Description-led validation + application identity/source metadata.,
Tower_Hamlets-PA_21_02188_A2,EXCLUDE,"Commercial and C3 uses may both appear in the scheme, but the description does not contain a qualifying retained existing commercial→C3 conversion; the residential component is new/reprovided/reconfigured rather than converted commercial floorspace.",delta_420,Description-led validation + application identity/source metadata.,https://development.towerhamlets.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR136363&activeTab=summary
Tower_Hamlets-PA_21_02237_A1,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,https://development.towerhamlets.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR136418&activeTab=summary
Tower_Hamlets-PA_21_02237_R,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,https://development.towerhamlets.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR136418&activeTab=summary
Tower_Hamlets-PA_21_02246_NC,EXCLUDE,"Neighbour/other-authority consultation, notification or formal-observations record; not the determining authority's substantive application.",delta_420,Application identity/number/description + source metadata.,
Tower_Hamlets-PA_21_02287_NC,EXCLUDE,EIA screening/scoping opinion only; not the substantive planning application.,delta_420,Application identity/number/description + source metadata.,https://development.towerhamlets.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR136479&activeTab=summary
Tower_Hamlets-PA_21_02703_A1,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,https://development.towerhamlets.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR136938&activeTab=summary
Tower_Hamlets-PA_21_02787_A1,EXCLUDE,"The existing commercial floorspace is reconfigured/retained, while the described C3 dwellings are new/extended residential components; no commercial→C3 transfer is shown.",delta_420,Description-led validation + application identity/source metadata.,https://development.towerhamlets.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR137046&activeTab=summary
Tower_Hamlets-PA_22_00731_A1,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,https://development.towerhamlets.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR137876&activeTab=summary
Tower_Hamlets-PA_22_00731_R,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,https://development.towerhamlets.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR137876&activeTab=summary
Tower_Hamlets-PA_22_00906_A1,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,https://development.towerhamlets.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR138072&activeTab=summary
Tower_Hamlets-PA_22_00906_R,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,https://development.towerhamlets.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR138072&activeTab=summary
Tower_Hamlets-PA_22_01612_A1,EXCLUDE,The C3 component is created through new side/roof/upper-floor additions while commercial floorspace remains; no existing commercial floorspace is converted.,delta_420,Description-led validation + application identity/source metadata.,https://development.towerhamlets.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR138843&activeTab=summary
Tower_Hamlets-PA_22_01979_A1,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,https://development.towerhamlets.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR139246&activeTab=summary
Tower_Hamlets-PA_22_02608_A1,EXCLUDE,The commercial element is retained/reconfigured and the C3 component is described as new/extended accommodation; no existing commercial→C3 conversion is demonstrated.,delta_420,Description-led validation + application identity/source metadata.,https://development.towerhamlets.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR139936&activeTab=summary
Tower_Hamlets-PA_22_02718_A1,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,https://development.towerhamlets.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR140065&activeTab=summary
Tower_Hamlets-PA_22_02718_R,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,https://development.towerhamlets.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR140065&activeTab=summary
Tower_Hamlets-PA_23_01038_A1,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,https://development.towerhamlets.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR141200&activeTab=summary
